id,timestamp,text
1183132057,63.629,不能打架不能打架
1181992393,189.613,23333333333
1181992087,174.507,233333333333333
1181989789,59.048,nononono
1181989185,30.01,banana
1181980517,41.512,哈哈哈
1181978897,166.206,2333333
1180091399,0.0,今天
1176899651,78.376,什么 黄色
1176577991,39.397,大家好，我是芭娜娜~
1315811121,77.351,试一试
1315809677,50.085,shiyishi
1315726161,67.797,.
1314700295,121.844,黄
1312713131,173.152,一只香蕉引发的血案
1312146173,100.682,变黄了吗
1309180657,65.435,2333333333333333333333333333
1309123581,102.952,一根香蕉引发的血案
1299619475,74.301,2333
1299190553,214.005,好萌
1298841411,195.833,巴伯~
1298836147,93.915,波娜娜~~~~
1298833931,43.908,芭娜娜
1292763031,97.214,自动黄
1292262805,68.887,巴拉拉
1291261905,207.248,我给香蕉，跟我走吧
1288889349,70.768,。。
1287494545,170.923,hhhhhhhhhhh
1287488847,41.419,芭娜娜
1286277961,47.912,吧nana
1286277057,29.682,baanan
1286069365,93.539,芭娜娜～
1282714627,98.401,一度一度
1278276073,12.368,banana~
1278266715,25.493,小黄人国语十级
1265063761,46.838,拔呐呐
1263682213,175.264,八娜娜
1263047691,10.617,巴啦啦小魔仙
1260221255,77.576,论一根巴那那银发的惨案
1260122857,116.632,很黄很暴力
1260118181,34.275,BANANAS
1259181255,169.851,2333333333333
1259176669,117.425,233333333333
1257951121,5.771,Banana
1256556813,201.844,此处应有鬼墅
1256508097,140.907,可是Bob应该比斯图尔特小呀
1255053803,102.726,据说会自动变黄吗
1254626383,13.203,Banana
1254208221,0.19,卡QAQ
1254192171,102.152,发型为什么变了？
1250850405,221.93,给个菠萝蜜也行啊
1250835315,11.219,吧啦啦～
1250021945,134.569,巴娜娜
1250022661,148.423,巴娜娜
1249511957,0.0,哦
1249512251,5.367,对
1247475511,62.042,banana
1247476269,67.458,banana
1244052971,135.723,咯咯咯
1244022843,81.027,好萌!
1243513589,53.615,芭娜娜
1386576463,19.402,吧娜娜
1383956961,171.504,233333
1381560545,108.789,是吗
1381555903,21.039,第一
1381548017,183.703,2333333333
1381487463,76.379,巴娜娜
1381429945,71.185,一根banana引发的血案
1380191673,168.832,233333333333333333333333333
1380192597,189.682,2333333333333333333333333333333
1380106571,101.101,好黄
1372537101,11.271,芭娜娜
1368794711,76.987,变黄了
1367342869,102.963,芭娜娜
1357622501,114.631,233333
1357530717,72.37,黄了……
1356768973,214.366,么么哒
1355897009,37.103,自动变黄
1355343339,20.334,画质感人
1355284145,0.0,芭娜娜
